LAT, LON, Covernum, Covername, City fraction, Vegetation fraction, Inland water fraction, sea fraction
54.2947, -9.25417, 361, TEMPERATE COMPLEX2, 0.02, 0.97, 0.01, 0.0
54.2914, -9.25167, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2878, -9.25056, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2836, -9.24972, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2789, -9.25, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2753, -9.25167, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2714, -9.25278, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2672, -9.25361, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2672, -9.25056, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2694, -9.24667, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2703, -9.24028, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2706, -9.23306, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2719, -9.2275, 361, TEMPERATE COMPLEX2, 0.02, 0.97, 0.01, 0.0
54.2736, -9.22278, 361, TEMPERATE COMPLEX2, 0.02, 0.97, 0.01, 0.0
54.2767, -9.22056, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2789, -9.21639, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2775, -9.21083, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2747, -9.20778, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2706, -9.20722, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2675, -9.20972, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2639, -9.21139, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2606, -9.20917, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2564, -9.20861, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2528, -9.21028, 376, N MEDITER COMPLEX1, 0.03, 0.96, 0.01, 0.0
54.2492, -9.21222, 376, N MEDITER COMPLEX1, 0.03, 0.96, 0.01, 0.0
54.2461, -9.21444, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2428, -9.21694, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2406, -9.21472, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2414, -9.20833, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2425, -9.20278, 353, ATLANTIC COMPLEX2, 0.02, 0.97, 0.01, 0.0
54.2419, -9.1975, 353, ATLANTIC COMPLEX2, 0.02, 0.97, 0.01, 0.0
54.2389, -9.19528, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2353, -9.19694, 376, N MEDITER COMPLEX1, 0.03, 0.96, 0.01, 0.0
54.2317, -9.19861, 376, N MEDITER COMPLEX1, 0.03, 0.96, 0.01, 0.0
54.2275, -9.19833, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2247, -9.20139, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2239, -9.20778, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2222, -9.2125, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.22, -9.21639, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2172, -9.21972, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2131, -9.22056, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.21, -9.21861, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2075, -9.21444, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2056, -9.21, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2042, -9.20444, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2031, -9.19833, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2022, -9.19222, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2011, -9.18611, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2003, -9.17972, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1986, -9.17417, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1967, -9.16972, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.1936, -9.1675, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1908, -9.16444, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1883, -9.16083, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.1856, -9.15778, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.1819, -9.15611, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.1786, -9.15389, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.1764, -9.15028, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.1739, -9.14639, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.1711, -9.14361, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.1694, -9.13889, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1692, -9.13278, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1708, -9.12778, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1731, -9.12361, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.1758, -9.12056, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.18, -9.11972, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1831, -9.11722, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1867, -9.11556, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1906, -9.11361, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.195, -9.11361, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.1978, -9.11639, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2006, -9.11972, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2033, -9.11556, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2042, -9.10917, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2053, -9.10361, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2089, -9.10167, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2136, -9.10167, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2172, -9.09972, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.22, -9.09667, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2231, -9.09417, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2258, -9.09111, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2286, -9.0875, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2308, -9.08361, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2344, -9.08194, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2381, -9.08, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2411, -9.0775, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2442, -9.07528, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2481, -9.07333, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2519, -9.07389, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2553, -9.07139, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2581, -9.06833, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2603, -9.06417, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2639, -9.0625, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2675, -9.06389, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2719, -9.06361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2761, -9.06278, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2794, -9.06028, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2825, -9.0575, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2847, -9.05361, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2869, -9.04944, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2878, -9.04333, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2881, -9.03611, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2881, -9.02833, 361, TEMPERATE COMPLEX2, 0.02, 0.97, 0.01, 0.0
54.2875, -9.02139, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2872, -9.01361, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2875, -9.00667, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2881, -8.99944, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2878, -8.99139, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2872, -8.98472, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2861, -8.97833, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2861, -8.97056, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2856, -8.96333, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2844, -8.95722, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2847, -8.95028, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2861, -8.94444, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2869, -8.93833, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2864, -8.93111, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.285, -8.92583, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2833, -8.92028, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2811, -8.91667, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2792, -8.91194, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2767, -8.90806, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2744, -8.90361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2719, -8.9, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2697, -8.89583, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2672, -8.89222, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2656, -8.88778, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2631, -8.88389, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2617, -8.87833, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2606, -8.87194, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2608, -8.86528, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2603, -8.85806, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2583, -8.85361, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2556, -8.85056, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2536, -8.84583, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2522, -8.84056, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2525, -8.83333, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2528, -8.82639, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2536, -8.82, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2544, -8.81361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2553, -8.80722, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2581, -8.80417, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2606, -8.80083, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2625, -8.79611, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2636, -8.79056, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.265, -8.785, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2667, -8.78, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2681, -8.77472, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2697, -8.76972, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2714, -8.76472, 361, TEMPERATE COMPLEX2, 0.02, 0.97, 0.01, 0.0
54.2714, -8.75889, 361, TEMPERATE COMPLEX2, 0.02, 0.97, 0.01, 0.0
54.2689, -8.75472, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2661, -8.75194, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2639, -8.74806, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2614, -8.74444, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2606, -8.73806, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2597, -8.73111, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2606, -8.72472, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2614, -8.71861, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2631, -8.71361, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2644, -8.70833, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2658, -8.7025, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2669, -8.69694, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2672, -8.69, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2675, -8.68278, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2667, -8.67667, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2656, -8.67028, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2642, -8.665, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2625, -8.65972, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2611, -8.65417, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2586, -8.65028, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2558, -8.6475, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2517, -8.64694, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2472, -8.64722, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2436, -8.64583, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2397, -8.64444, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2367, -8.64222, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2333, -8.64, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2306, -8.63639, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2294, -8.63, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2283, -8.62389, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2267, -8.61944, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2236, -8.61639, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2228, -8.61, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2208, -8.60556, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2175, -8.60361, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2161, -8.59806, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.215, -8.59167, 353, ATLANTIC COMPLEX2, 0.02, 0.97, 0.01, 0.0
54.2125, -8.58806, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2086, -8.5875, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2056, -8.58444, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2033, -8.58083, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2014, -8.57611, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2003, -8.57, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2025, -8.56583, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2053, -8.56278, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2075, -8.55861, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2083, -8.55222, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2086, -8.545, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2075, -8.53917, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2061, -8.53361, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.205, -8.52722, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2044, -8.52056, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2053, -8.51417, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2083, -8.51139, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2117, -8.51361, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2144, -8.51667, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
54.2158, -8.52194, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2172, -8.5275, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2183, -8.53361, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2194, -8.53972, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2206, -8.54611, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2225, -8.55056, 451, ATLANTIC CROPS1, 0.04, 0.95, 0.01, 0.0
54.2244, -8.55528, 560, SUBPOLAR WETLANDS3, 0.01, 0.42, 0.57, 0.0
54.2267, -8.55917, 560, SUBPOLAR WETLANDS3, 0.01, 0.42, 0.57, 0.0
54.2292, -8.56278, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2319, -8.56556, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2347, -8.56889, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2381, -8.57111, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2408, -8.57389, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2439, -8.57583, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2467, -8.57917, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2486, -8.58333, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2506, -8.58806, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
54.2508, -8.59583, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
54.2508, -8.60361, 376, N MEDITER COMPLEX1, 0.03, 0.96, 0.01, 0.0
54.2506, -8.61083, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2525, -8.61556, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.2561, -8.61361, 559, SUBPOLAR WETLANDS2, 0.02, 0.96, 0.02, 0.0
54.2594, -8.61111, 458, MEDITER SPARSE CROPS1, 0.05, 0.94, 0.01, 0.0
54.2617, -8.60722, 458, MEDITER SPARSE CROPS1, 0.05, 0.94, 0.01, 0.0
54.2633, -8.60222, 455, BENE BLACK SEA CROPS1, 0.02, 0.97, 0.01, 0.0
54.2664, -8.59972, 455, BENE BLACK SEA CROPS1, 0.02, 0.97, 0.01, 0.0
54.27, -8.59806, 455, BENE BLACK SEA CROPS1, 0.02, 0.97, 0.01, 0.0
54.2736, -8.59611, 158, Airport, 0.3, 0.7, 0.0, 0.0
54.2764, -8.59306, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2778, -8.5875, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2761, -8.58194, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2733, -8.57917, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2711, -8.57528, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2692, -8.57056, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2681, -8.56444, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2689, -8.55806, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
54.2697, -8.55167, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
54.2703, -8.54528, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2711, -8.53917, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2719, -8.53306, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2728, -8.52667, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2731, -8.51917, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
54.2733, -8.5125, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
54.2733, -8.50611, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
54.2739, -8.49972, 559, SUBPOLAR WETLANDS2, 0.02, 0.96, 0.02, 0.0
54.2739, -8.49194, 561, TEMPERATE SUBURBAN1, 0.56, 0.44, 0.0, 0.0
54.2728, -8.48556, 561, TEMPERATE SUBURBAN1, 0.56, 0.44, 0.0, 0.0
54.2714, -8.48028, 561, TEMPERATE SUBURBAN1, 0.56, 0.44, 0.0, 0.0
54.2708, -8.47333, 559, SUBPOLAR WETLANDS2, 0.02, 0.96, 0.02, 0.0
54.2739, -8.47056, 561, TEMPERATE SUBURBAN1, 0.56, 0.44, 0.0, 0.0
54.2772, -8.47278, 561, TEMPERATE SUBURBAN1, 0.56, 0.44, 0.0, 0.0
54.28, -8.47583, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2819, -8.48056, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2833, -8.48583, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.2853, -8.49056, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.2878, -8.49417, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
54.29, -8.49806, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2914, -8.50333, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2931, -8.50889, 329, N SPAIN HERBAC MF1, 0.0, 1.0, 0.0, 0.0
54.2942, -8.515, 1, Sea and ocean, 0.0, 0.0, 0.0, 1.0
54.295, -8.52111, 559, SUBPOLAR WETLANDS2, 0.02, 0.96, 0.02, 0.0
54.2956, -8.52833, 559, SUBPOLAR WETLANDS2, 0.02, 0.96, 0.02, 0.0
54.2972, -8.53361, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.2978, -8.54083, 354, ATLANTIC GR1, 0.01, 0.98, 0.01, 0.0
54.2992, -8.54611, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.3008, -8.55139, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.3031, -8.55528, 454, ATL MED SPARSE CROPS1, 0.04, 0.95, 0.01, 0.0
54.3042, -8.55694, 161, Sport facilities, 0.2, 0.8, 0.0, 0.0
54.3092, -8.56278, 161, Sport facilities, 0.2, 0.8, 0.0, 0.0
54.3119, -8.56417, 161, Sport facilities, 0.2, 0.8, 0.0, 0.0
54.3153, -8.56639, 161, Sport facilities, 0.2, 0.8, 0.0, 0.0
54.3189, -8.5675, 161, Sport facilities, 0.2, 0.8, 0.0, 0.0
54.3225, -8.56583, 559, SUBPOLAR WETLANDS2, 0.02, 0.96, 0.02, 0.0
54.3233, -8.56111, 559, SUBPOLAR WETLANDS2, 0.02, 0.96, 0.02, 0.0
54.3214, -8.55667, 559, SUBPOLAR WETLANDS2, 0.02, 0.96, 0.02, 0.0
54.3181, -8.55444, 161, Sport facilities, 0.2, 0.8, 0.0, 0.0
54.3153, -8.55139, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.3131, -8.5475, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.3125, -8.54222, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.3133, -8.53583, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.3125, -8.52889, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.3108, -8.52417, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
54.3083, -8.52056, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
